review_id,app_id,review_text,label
132902212,1919720,"I personally love games like these, like vampire survivors, like rogue genesia and so on.\nI got 100% achievements for this game as well.\n\nSadly I feel like it still lacks a lot when you compare it to the games mentioned above.\nThe weapons just don't feel as fullfilling as in other games, they dont have this satisfying feeling when you max them out.\nThere is no weapon evolution or something similar, its just the same weapons every time and the same \""small\"" upgrades, if you max a weapon its not getting super powerful, no it just gets a bit increased stats and thats it, maybe the developer will figure something out with that, because the game has definitely potential.\n\nEven though the game is far from perfect, it's still worth the low price it costs.",1
132461556,1919720,"A solid VS-like game, although a bit too grindy, since you have to unlock and power-up a lot of the things to reach the end. There's less skill or luck involved, as compared to VS. On the bright side, it also lets you sort of customize your playstyle and play in shorter sessions.",1
136528903,2318550,"Deathly Dangerous is an addictive 2D platformer with RPG elements and combat systems. The game offers interesting gameplay, a large selection of weapons and equipment, and easy character control. Easy to learn, but hard to master.",1
136528299,2318550,I love games with pixel graphics in which you have to swing and kill bosses and also a fantasy world with heroes and monsters,1
136538038,2348920,"TBH, I played this game for 4 hours straight and still couldnt finish the first level. I couldnt experience any bugs so far, seems like I'm just a bad player in those kind of games.\n",1
136538016,2189970,"Awesome game! There's a lot to learn, so definitely go through the tutorial.",1
136538116,2207970,it's soooo good omg yes sooooo good yes yes yes soooo good,1
136536204,2248580,"This is a very beautiful casual game in the genre of three in a row, in which we will meet 5 charming cat girls. The toy will delight you with a significant number of levels, animated screensavers with girls, pleasant music and relaxing gameplay. Pleased with the availability of achievements and reasonable price.",1
136536305,2312110,I have no idea what I'm supposed to be doing. Was fun though,1
136536235,2349550,"Secret Word - Victorious\n\nThis one hit a little too close to home, Love this series and many more games to come!",1
136536005,2349550,Strength..... it is then.,1
136538317,1685730,She's just like me fr,1
136537522,2364130,\n___________________________________\u00b6\u00b6\u00b6\u00b6\n________________________\u00b6\u00b6\u00b6\u00b6____\u00b6\u00b6\u00b6\u00b611\u00b6\n________________________\u00b6\u00b61\u00b6\u00b6_\u00b6\u00b6\u00b6\u00b61111\u00b6\n_______________________\u00b6\u00b6111\u00b6\u00b6\u00b61111111\u00b6\n___________________\u00b6\u00b6\u00b6_\u00b61111\u00b6\u00b61111111\u00b6\n___________________\u00b611\u00b6\u00b6111\u00b6\u00b6111111\u00b6\u00b6\n___________________\u00b611\u00b61111\u00b6111111\u00b6\u00b6\n__________________\u00b6\u00b611\u00b6111\u00b6111111\u00b6\u00b6\n__________________\u00b611\u00b6111\u00b6\u00b6111111\u00b6\n__________________\u00b611\u00b6111\u00b61111111\u00b6\n_________________\u00b611\u00b6111\u00b611111111\u00b6\n_________________\u00b61\u00b6111\u00b6\u00b61111111\u00b6\u00b6\n________________\u00b61\u00b6\u00b6111\u00b61111111\u00b6\u00b6\n_______________\u00b6\u00b61\u00b6111\u00b61111111\u00b6\u00b6\n_______________\u00b6\u00b6\u00b6111\u00b611111111\u00b6\n______________\u00b6\u00b6\u00b611\u00b6\u00b6111111111\u00b6\n______________\u00b6\u00b611\u00b6\u00b6111111\u00b6\u00b6\u00b61\u00b6\u00b6\n_____________\u00b611\u00b6\u00b61111111\u00b6111111\u00b6\u00b6\n___________\u00b6\u00b6\u00b6\u00b6\u00b61111111\u00b6\u00b611111111\u00b6\u00b6\u00b6\n__________\u00b6\u00b6\u00b61111111\u00b6\u00b61111111111111\u00b6\u00b6\u00b6\n_________\u00b6\u00b6111111\u00b6\u00b6\u00b611111111111111111\u00b6\u00b6\u00b6\u00b6\n_________\u00b6111111\u00b6\u00b61111111111111111111111\u00b6\u00b6\u00b6\n_________\u00b6111111\u00b61111111111\u00b6\u00b6\u00b61111111111111\u00b6\n________\u00b611111111111111111\u00b6\u00b6_\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6111111\u00b6\n_______\u00b6\u00b6111111111111111\u00b6\u00b6\u00b6________\u00b6111111\u00b6\u00b6\n_______\u00b611111111111\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6__________\u00b6111111\u00b6\n______\u00b6\u00b611111111111\u00b6\u00b6_____________\u00b6\u00b611111\u00b6\u00b6\n______\u00b6111111111111\u00b6______________\u00b6\u00b611111\u00b6\n_____\u00b6\u00b6111111111111\u00b6________________\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\n_____\u00b61111111111111\u00b6________________\u00b6\u00b6\u00b6111111\u00b6\u00b6\u00b6\u00b6\n_____\u00b61111111111111\u00b6\u00b6_____________\u00b6\u00b6\u00b6111111\u00b6\u00b6\u00b611\u00b6\n____\u00b6\u00b61111111111111\u00b6\u00b6\u00b6_________\u00b6\u00b6\u00b61111111\u00b6\u00b611111\u00b6\n____\u00b61111111111111111\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6111111111\u00b61111\u00b6\u00b6\n____\u00b6111111111111111111\u00b6\u00b6\u00b6\u00b611111111111111\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\n___\u00b6111111111111111111111111111111111111111\u00b6\u00b6\u00b6\n__\u00b6111111111111111111111111111111111111111\u00b6\u00b6\n\u00b6\u00b611111111111111111111111111111111111111\u00b6\u00b6\u00b6\n111111111111111111111111111111111\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\n111111111111111111111111111111\u00b6\u00b6\u00b6\u00b6\n1111111111111111111111111111\u00b6\u00b6\u00b6\n111111111111111111111111111\u00b6\u00b6\n1111111111111111111111111\u00b6\u00b6\n111111111111111111111111\u00b6\u00b6\n1111111111111111111111\u00b6\u00b6\n111111111111111111\u00b6\u00b6\u00b6\u00b6\n111111111\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\n111111\u00b6\u00b6\u00b6\n\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6\u00b6,1
136538751,2355710,"It'a great game for a first game, although I would have liked more songs the game is basically like a book. It's short sweet, it has a very philosophical story it's very relatable it delves into deep ideas. Also I would have liked if it was longer and if it had more places. 7,3/10",1
136536272,1409300,"Wow! Saya benar-benar terkesan dengan game Rendezvouz. Tidak hanya gameplay-nya yang mengasyikkan, tetapi dunia dalam game ini sungguh memukau. Setiap level penuh dengan detail yang luar biasa, dan lingkungannya begitu hidup sehingga saya seringkali terdiam sejenak untuk menikmati pemandangan di sekitar saya. Para pengembang game benar-benar berhasil menciptakan dunia yang indah dan mengesankan. Jika Anda mencari game dengan grafis yang memukau dan gameplay yang mengasyikkan, Rendezvouz adalah jawabannya. Saya sangat merekomendasikan game ini untuk semua orang!",1
136536380,2372620,"The game is simple but can become very addictive. Here would be my comments for further improvements from the devs:\n- Include a FPS limit (it was running at >300 FPS and my ventilators started to go hard)\n- The lava should not move up at the start in order to give the player more time to learn and get used to the controls\n- Platforms at the beginning should be larger, and can grow smaller the further the player goes",1
136539241,2008820,this game can really help you with depression\nyes it will make you more depressed,1
136538702,2008820,my favourite part was when the knight started mourning,1
136538678,2008820,Really good while being so sick that I just shake like I have epilepsy. (8*4)/(16*2).\n\nTbh I will play the game again after I get better.,1
136537722,2008820,"frank frank frank frank frank frank frank frank frank frank frank frank\n\n\n\nbeautiful game, no bugs whatsoever",1
136536737,2008820,gave me carpal tunnel,1
136536732,2008820,"I LOVED IT, when the knight said, \""It's mourning time\"". And then the funeral started, and we all cried.",1
136536697,2008820,"great game it took me a while to beat, (i havent seen grass since i started playing, hes holding me hostage)",1
136536397,2008820,"i loved this game, the level editor is quite nice and the workshop is already growing fast so if you get tired of the pain caused by the base game, you can just hop on over and make some stuff",1
136538798,1118110,"Game runs fine, no fps drops or anything, has built in reset in case vehicle or player gets stuck (only happened once, flipped an excavator somehow) mission is straight forward. Only complaint is tutorial needs work, it runs a basic video of how a machine works and you get no more after purchasing last vehicle and leaves out important worker system",1
136537402,1118110,masterpiece 10/10 best game on steam rn,1
136535998,1118110,"100% dont buy, fps is broken and you cant play it even on pc with specs double as good as the game developers indicated, interactable buttons dont always work, when you drive the car you are in ghost form since there isnt a model for a driver. you must always switch betwen cameras because some functions can only pe pressed while in 1st person mode, physics for the machines is an absolute joke, and i can go on. I know it is a 10 euro game but it is barely worth 2 euros.",0
136538785,2166050,you get to play as a moon! no game has made me feel more like a moon.,1
136537655,1949030,"The very first side case was already chilling. And a little sad. Perfectly set in the grim darkness of ....Victorian London. Well, I played the original as well a good while ago and I must say I am already hooked with the new interpretation. This already feels like another masterpiece by Frogwares.",1
